chr12	+	    transcript_id       "STRG.14392.2   "  
	+	standard_name=p3|p1@MARCH9
chr4	+	    transcript_id       "STRG.5738.1   "  
	+	standard_name=p2|p1|p5|p6|p9@BANK1
chr16	-	    transcript_id       "STRG.17494.3   "  
	-	standard_name=p3|p2|p1@ZNF764
chr17	+	    transcript_id       "STRG.18205.4   "  
	+	standard_name=p1@RANGRF
chr19	+	    transcript_id       "STRG.20923.1   "  
	+	standard_name=p1|p2@EPN1
chr1	+	    transcript_id       "STRG.2166.2   "  
	+	standard_name=p3|p1@LGALS8
chr19	+	    transcript_id       "STRG.20793.2   "  
	+	standard_name=p1@TBC1D17
chr7	-	    transcript_id       "STRG.9192.3   "  
	-	standard_name=p1@C7orf43
chr7	-	    transcript_id       "STRG.9192.4   "  
	-	standard_name=p1@C7orf43
chr7	-	    transcript_id       "STRG.9192.2   "  
	-	standard_name=p1@C7orf43
chr20	-	    transcript_id       "STRG.21504.4   "  
	-	standard_name=p1@ADNP
chr17	-	    transcript_id       "STRG.19239.2   "  
	-	standard_name=p1|p2@EVPL
chr3	+	    transcript_id       "STRG.4712.4   "  
	+	standard_name=p1@ACAD9
chr6	+	    transcript_id       "STRG.7385.3   "  
	+	standard_name=p7|p6|p4|p2|p3|p1@CAP2
chr1	+	    transcript_id       "STRG.1451.4   "  
	+	standard_name=p1@ADAM15
chr2	+	    transcript_id       "STRG.3009.2   "  
	+	standard_name=p3|p5|p2|p4|p1@CNOT11%3Bhg_21617.1
chr1	+	    transcript_id       "STRG.2141.2   "  
	+	standard_name=p1|p2@GGPS1
chr1	+	    transcript_id       "STRG.2141.1   "  
	+	standard_name=p1|p2@GGPS1
chr8	-	    transcript_id       "STRG.10353.1   "  
	-	standard_name=hg_94897.1%3Bhg_94898.1%3Bhg_94899.1
chr2	-	    transcript_id       "STRG.3372.1   "  
	-	standard_name=p2|p1@CCDC173
chr7	-	    transcript_id       "STRG.9234.2   "  
	-	standard_name=p5|p1@PLOD3
chr3	-	    transcript_id       "STRG.4172.1   "  
	-	standard_name=p1|p3@CCK
chr12	-	    transcript_id       "STRG.14845.3   "  
	-	standard_name=p3|p2@ZCCHC8%3Bhg_133829.1
chr12	-	    transcript_id       "STRG.14845.1   "  
	-	standard_name=p3|p2@ZCCHC8%3Bhg_133829.1
chr6	+	    transcript_id       "STRG.8023.1   "  
	+	standard_name=p1|p2@CASP8AP2
chr6	+	    transcript_id       "STRG.8023.2   "  
	+	standard_name=p1|p2@CASP8AP2
chr3	+	    transcript_id       "STRG.4330.3   "  
	+	standard_name=p3|p1@PARP3
chr19	-	    transcript_id       "STRG.20799.4   "  
	-	standard_name=p6|p1@IL4I1%3Bp3@NUP62
chr19	-	    transcript_id       "STRG.20799.3   "  
	-	standard_name=p6|p1@IL4I1%3Bp3@NUP62
chr1	-	    transcript_id       "STRG.1785.1   "  
	-	standard_name=p1|p12|p2@KCNT2
chr1	-	    transcript_id       "STRG.1785.2   "  
	-	standard_name=p1|p12|p2@KCNT2
chr17	-	    transcript_id       "STRG.19149.1   "  
	-	standard_name=hg_167715.1
chr2	+	    transcript_id       "STRG.2926.5   "  
	+	standard_name=p1@FAHD2A
chr2	+	    transcript_id       "STRG.2926.8   "  
	+	standard_name=p1@FAHD2A
chr2	+	    transcript_id       "STRG.2926.7   "  
	+	standard_name=p1@FAHD2A
chr2	+	    transcript_id       "STRG.2926.9   "  
	+	standard_name=p1@FAHD2A
chr11	+	    transcript_id       "STRG.13770.1   "  
	+	standard_name=p3|p1|p2|p4@TIRAP
chr10	-	    transcript_id       "STRG.11743.4   "  
	-	standard_name=p1|p4@PRTFDC1
chr10	-	    transcript_id       "STRG.11743.3   "  
	-	standard_name=p1|p4@PRTFDC1
chr10	+	    transcript_id       "STRG.12152.5   "  
	+	standard_name=p2|p1|p6@ZMIZ1
chr6	+	    transcript_id       "STRG.7949.1   "  
	+	standard_name=p1|p4|p5|p7|p2|p3|p6|p11@SENP6
chr6	+	    transcript_id       "STRG.7949.2   "  
	+	standard_name=p1|p4|p5|p7|p2|p3|p6|p11@SENP6
chr1	-	    transcript_id       "STRG.892.3   "  
	-	standard_name=p3|p1|p2@FUBP1
chr1	-	    transcript_id       "STRG.892.4   "  
	-	standard_name=p3|p1|p2@FUBP1
chr3	+	    transcript_id       "STRG.3970.14   "  
	+	standard_name=p1|p2|p3@IL17RC
chr8	-	    transcript_id       "STRG.10132.4   "  
	-	standard_name=p4|p2|p3@ZFAND1
chr8	-	    transcript_id       "STRG.10132.8   "  
	-	standard_name=p4|p2|p3@ZFAND1
chr7	+	    transcript_id       "STRG.9258.3   "  
	+	standard_name=p2@PRKRIP1
chr7	+	    transcript_id       "STRG.9258.1   "  
	+	standard_name=p2@PRKRIP1
chr22	+	    transcript_id       "STRG.22307.8   "  
	+	standard_name=p2|p1|p3|p4|p5@KCTD17
chr16	+	    transcript_id       "STRG.17778.7   "  
	+	standard_name=p2|p6|p1@DHX38
chr16	+	    transcript_id       "STRG.17778.6   "  
	+	standard_name=p2|p6|p1@DHX38
chr16	+	    transcript_id       "STRG.17508.4   "  
	+	standard_name=p6|p5|p2@PRR14
chr12	+	    transcript_id       "STRG.14663.3   "  
	+	standard_name=p2|p1|p5@RIC8B
chrX	-	    transcript_id       "STRG.22914.5   "  
	-	standard_name=p1@LINC01278
chr20	-	    transcript_id       "STRG.21328.1   "  
	-	standard_name=p5|p3|p2@EDEM2
chr10	+	    transcript_id       "STRG.12297.4   "  
	+	standard_name=p1@LCOR
chr12	+	    transcript_id       "STRG.14771.5   "  
	+	standard_name=p1@RFC5
chr5	-	    transcript_id       "STRG.6881.5   "  
	-	standard_name=p1@HARS
chr21	-	    transcript_id       "STRG.21868.2   "  
	-	standard_name=p1@C21orf2
chr21	-	    transcript_id       "STRG.21868.7   "  
	-	standard_name=p1@C21orf2
chr12	+	    transcript_id       "STRG.14337.2   "  
	+	standard_name=p5|p2|p1|p3|p6|p7@RPL41
chr6	-	    transcript_id       "STRG.7408.2   "  
	-	standard_name=p1|p2@KIAA0319
chr6	-	    transcript_id       "STRG.7408.1   "  
	-	standard_name=p1|p2@KIAA0319
chr6	-	    transcript_id       "STRG.7408.3   "  
	-	standard_name=p1|p2@KIAA0319
chr17	+	    transcript_id       "STRG.19222.2   "  
	+	standard_name=p6|p2@MYO15B
chr17	+	    transcript_id       "STRG.19222.3   "  
	+	standard_name=p6|p2@MYO15B
chr2	+	    transcript_id       "STRG.3918.7   "  
	+	standard_name=p1|p4@D2HGDH
chr5	+	    transcript_id       "STRG.6611.1   "  
	+	standard_name=p2|p8|p1|p3@TMEM161B-AS1
chr1	+	    transcript_id       "STRG.193.1   "  
	+	standard_name=p1@FBXO44
chr3	+	    transcript_id       "STRG.4964.8   "  
	+	standard_name=p1@SMC4
chr7	+	    transcript_id       "STRG.8783.1   "  
	+	standard_name=p2|p1|p3@GTF2IP13
chr17	+	    transcript_id       "STRG.18196.11   "  
	+	standard_name=hg_226541.1%3Bhg_159436.1%3Bhg_159437.1
chr10	+	    transcript_id       "STRG.12421.1   "  
	+	standard_name=p1|p2@PDCD11
chr7	-	    transcript_id       "STRG.9332.17   "  
	-	standard_name=p30|p20|p15|p21|p13|p29|p38|p18|p37|p12|p11|p7@NRCAM
chr7	-	    transcript_id       "STRG.9332.18   "  
	-	standard_name=p30|p20|p15|p21|p13|p29|p38|p18|p37|p12|p11|p7@NRCAM
chr7	-	    transcript_id       "STRG.9332.19   "  
	-	standard_name=p30|p20|p15|p21|p13|p29|p38|p18|p37|p12|p11|p7@NRCAM
chr20	+	    transcript_id       "STRG.21149.4   "  
	+	standard_name=p2|p1@ANKEF1
chrX	+	    transcript_id       "STRG.23339.1   "  
	+	standard_name=p1@PLXNB3
chr19	+	    transcript_id       "STRG.20869.10   "  
	+	standard_name=p4|p1@CNOT3
chr19	+	    transcript_id       "STRG.20869.11   "  
	+	standard_name=p4|p1@CNOT3
chr7	-	    transcript_id       "STRG.8710.2   "  
	-	standard_name=p1@RP9P
chr12	-	    transcript_id       "STRG.13989.2   "  
	-	standard_name=p3|p5|p4|p2|p1@RERG
chr3	-	    transcript_id       "STRG.4864.3   "  
	-	standard_name=p3|p40|p1@WWTR1
chr12	+	    transcript_id       "STRG.14500.1   "  
	+	standard_name=p21|p27|p4|p20|p7|p2|p1|p3|p6@NAV3
chr17	+	    transcript_id       "STRG.19390.2   "  
	+	standard_name=p1@MAFG-AS1
chr10	-	    transcript_id       "STRG.12467.17   "  
	-	standard_name=p4|p1|p2@ZDHHC6
chr1	-	    transcript_id       "STRG.276.12   "  
	-	standard_name=p2|p1@NBPF1
chr1	-	    transcript_id       "STRG.276.11   "  
	-	standard_name=p2|p1@NBPF1
chr1	-	    transcript_id       "STRG.276.10   "  
	-	standard_name=p2|p1@NBPF1
chr1	-	    transcript_id       "STRG.276.13   "  
	-	standard_name=p2|p1@NBPF1
chr1	-	    transcript_id       "STRG.2179.2   "  
	-	standard_name=p4|p2|p1@OPN3%3Bhg_18300.1%3Bhg_18304.1
chr15	-	    transcript_id       "STRG.16671.1   "  
	-	standard_name=p1|p4|p2|p3@SCAPER
chr15	-	    transcript_id       "STRG.16671.2   "  
	-	standard_name=p1|p4|p2|p3@SCAPER
chr11	-	    transcript_id       "STRG.13098.4   "  
	-	standard_name=p8|p7|p1@RAB3IL1
chr8	-	    transcript_id       "STRG.10517.1   "  
	-	standard_name=p1@LOC100130027
chr17	+	    transcript_id       "STRG.18787.4   "  
	+	standard_name=p1@G6PC3
chr1	-	    transcript_id       "STRG.410.2   "  
	-	standard_name=p1|p4|p3@UBXN11
chr4	-	    transcript_id       "STRG.6072.1   "  
	-	standard_name=p1|p2@RWDD4
chr2	-	    transcript_id       "STRG.3071.5   "  
	-	standard_name=p1@SEPT10
chr2	-	    transcript_id       "STRG.3071.3   "  
	-	standard_name=p1@SEPT10
chr3	+	    transcript_id       "STRG.5112.2   "  
	+	standard_name=p8|p3|p2@LPP
chr4	+	    transcript_id       "STRG.5252.7   "  
	+	standard_name=p1@MAEA
chr13	+	    transcript_id       "STRG.15007.3   "  
	+	standard_name=p2@RPL21
chr13	+	    transcript_id       "STRG.15007.1   "  
	+	standard_name=p2@RPL21
chr13	+	    transcript_id       "STRG.15007.2   "  
	+	standard_name=p2@RPL21
chrX	-	    transcript_id       "STRG.23402.3   "  
	-	standard_name=p1|p2@TMLHE
chr14	+	    transcript_id       "STRG.16029.2   "  
	+	standard_name=p2|p1@ZFYVE21
chr2	+	    transcript_id       "STRG.3712.5   "  
	+	standard_name=p2|p3@STK36
chr2	+	    transcript_id       "STRG.3712.6   "  
	+	standard_name=p2|p3@STK36
chr1	+	    transcript_id       "STRG.182.2   "  
	+	standard_name=p1@PEX14
chr10	-	    transcript_id       "STRG.11775.3   "  
	-	standard_name=p2|p7|p3|p10@SVIL
chr4	-	    transcript_id       "STRG.5661.4   "  
	-	standard_name=p4@HNRNPDL
chr11	+	    transcript_id       "STRG.13007.20   "  
	+	standard_name=p2@MADD
chr12	-	    transcript_id       "STRG.14346.4   "  
	-	standard_name=p1|p2|p3@TIMELESS
chr13	-	    transcript_id       "STRG.15128.2   "  
	-	standard_name=p1|p3@CAB39L
chr6	+	    transcript_id       "STRG.8145.1   "  
	+	standard_name=p4|p1|p2@KPNA5
chr7	-	    transcript_id       "STRG.8751.22   "  
	-	standard_name=p2|p1@COA1
chr7	+	    transcript_id       "STRG.9557.2   "  
	+	standard_name=p2@ARHGEF5
chr15	-	    transcript_id       "STRG.16798.2   "  
	-	standard_name=p2|p1|p4@NTRK3
chr6	+	    transcript_id       "STRG.7599.3   "  
	+	standard_name=p1@TCF19
chr20	+	    transcript_id       "STRG.21191.8   "  
	+	standard_name=p4|p5|p3|p2|p1@KIZ
chr3	+	    transcript_id       "STRG.5013.6   "  
	+	standard_name=p1|p3@FNDC3B
chr3	+	    transcript_id       "STRG.5013.4   "  
	+	standard_name=p1|p3@FNDC3B
chr9	+	    transcript_id       "STRG.11155.1   "  
	+	standard_name=p2|p1@INVS
chr4	+	    transcript_id       "STRG.5279.1   "  
	+	standard_name=p1@NOP14-AS1
chr9	-	    transcript_id       "STRG.10957.10   "  
	-	standard_name=p1|p2|p3|p5@PTAR1
chr16	-	    transcript_id       "STRG.17941.3   "  
	-	standard_name=p2|p1@CHMP1A
chr19	+	    transcript_id       "STRG.20071.5   "  
	+	standard_name=p1|p2|p4@CCDC159
chr19	+	    transcript_id       "STRG.20178.3   "  
	+	standard_name=p2|p1@USE1
chr7	+	    transcript_id       "STRG.9104.5   "  
	+	standard_name=p3|p2|p1@GATAD1
chr7	+	    transcript_id       "STRG.9104.6   "  
	+	standard_name=p3|p2|p1@GATAD1
chrX	+	    transcript_id       "STRG.22666.3   "  
	+	standard_name=p2@CA5BP1
chr2	+	    transcript_id       "STRG.2951.3   "  
	+	standard_name=p1@CNNM3
chr2	+	    transcript_id       "STRG.2951.4   "  
	+	standard_name=p1@CNNM3
chr19	-	    transcript_id       "STRG.20443.1   "  
	-	standard_name=p3|p1@HNRNPL
chr19	-	    transcript_id       "STRG.20443.2   "  
	-	standard_name=p3|p1@HNRNPL
chr19	+	    transcript_id       "STRG.20824.1   "  
	+	standard_name=hg_177235.1
chr13	+	    transcript_id       "STRG.15035.1   "  
	+	standard_name=p4|p2|p3|p1@PDS5B
chrX	+	    transcript_id       "STRG.23186.5   "  
	+	standard_name=p11@XIAP
chr9	+	    transcript_id       "STRG.10775.3   "  
	+	standard_name=hg_96595.1%3Bhg_96596.1
chr3	-	    transcript_id       "STRG.4727.3   "  
	-	standard_name=p1@RPL32P3
chr3	-	    transcript_id       "STRG.4727.2   "  
	-	standard_name=p1@RPL32P3
chr3	-	    transcript_id       "STRG.4727.1   "  
	-	standard_name=p1@RPL32P3
chr9	+	    transcript_id       "STRG.10808.15   "  
	+	standard_name=p1|p2@MELK
chr19	+	    transcript_id       "STRG.20969.5   "  
	+	standard_name=p3|p1@ZNF587%3Bp3@ZNF587B
chr19	+	    transcript_id       "STRG.20969.2   "  
	+	standard_name=p3|p1@ZNF587%3Bp3@ZNF587B
chr19	+	    transcript_id       "STRG.20969.1   "  
	+	standard_name=p3|p1@ZNF587%3Bp3@ZNF587B
chr12	+	    transcript_id       "STRG.14631.4   "  
	+	standard_name=p3|p2|p1@TDG
chr12	+	    transcript_id       "STRG.14526.2   "  
	+	standard_name=p2|p1|p3@C12orf29
chr12	+	    transcript_id       "STRG.14526.3   "  
	+	standard_name=p2|p1|p3@C12orf29
chr19	-	    transcript_id       "STRG.20387.2   "  
	-	standard_name=p5|p4|p1@POLR2I
chr12	+	    transcript_id       "STRG.14127.1   "  
	+	standard_name=p1|p2|p3|p6|p9@LRRK2
chr12	+	    transcript_id       "STRG.14127.2   "  
	+	standard_name=p1|p2|p3|p6|p9@LRRK2
chr4	+	    transcript_id       "STRG.5621.1   "  
	+	standard_name=p2|p1@THAP6
chr7	-	    transcript_id       "STRG.9637.1   "  
	-	standard_name=p1@LINC01006
chr8	+	    transcript_id       "STRG.9858.2   "  
	+	standard_name=p1|p3@FZD3
chrX	-	    transcript_id       "STRG.23042.1   "  
	-	standard_name=p3|p1@SYTL4
chr6	+	    transcript_id       "STRG.7630.6   "  
	+	standard_name=p1@MSH5
chr6	+	    transcript_id       "STRG.7630.7   "  
	+	standard_name=p1@MSH5
chr6	+	    transcript_id       "STRG.7630.5   "  
	+	standard_name=p1@MSH5
chr1	-	    transcript_id       "STRG.648.5   "  
	-	standard_name=p1@P3H1
chr22	+	    transcript_id       "STRG.22482.1   "  
	+	standard_name=p1@RIBC2
chr16	-	    transcript_id       "STRG.17928.2   "  
	-	standard_name=p2|p1@PIEZO1
chr9	-	    transcript_id       "STRG.10683.2   "  
	-	standard_name=p3|p1@RPS6
chr12	+	    transcript_id       "STRG.14454.5   "  
	+	standard_name=p1@MDM2
chr10	-	    transcript_id       "STRG.12029.1   "  
	-	standard_name=p1@DNA2
chr2	-	    transcript_id       "STRG.2307.2   "  
	-	standard_name=p6|p2@TTC32
chr1	+	    transcript_id       "STRG.857.36   "  
	+	standard_name=p3|p4|p5|p2|p11|p14@SRSF11
chr1	+	    transcript_id       "STRG.857.35   "  
	+	standard_name=p3|p4|p5|p2|p11|p14@SRSF11
chr1	+	    transcript_id       "STRG.857.38   "  
	+	standard_name=p3|p4|p5|p2|p11|p14@SRSF11
chr8	-	    transcript_id       "STRG.10118.5   "  
	-	standard_name=p2@MRPS28
chr10	-	    transcript_id       "STRG.11606.4   "  
	-	standard_name=p4|p3|p1|p2@LARP4B
chr7	+	    transcript_id       "STRG.9158.2   "  
	+	standard_name=p2|p1|p3@TRRAP
chr3	-	    transcript_id       "STRG.4749.1   "  
	-	standard_name=p3|p2|p1@CPNE4
chr19	-	    transcript_id       "STRG.19880.3   "  
	-	standard_name=p28@AES
chr15	-	    transcript_id       "STRG.16826.3   "  
	-	standard_name=p1@POLG
chr15	-	    transcript_id       "STRG.16826.4   "  
	-	standard_name=p1@POLG
chr10	+	    transcript_id       "STRG.11689.8   "  
	+	standard_name=p3|p1@PTER
chr17	+	    transcript_id       "STRG.19150.1   "  
	+	standard_name=p2|p5|p4|p1|p3|p7@LINC00674
chr5	-	    transcript_id       "STRG.6136.14   "  
	-	standard_name=p4|p1@BRD9
chr5	-	    transcript_id       "STRG.6136.11   "  
	-	standard_name=p4|p1@BRD9
chr2	+	    transcript_id       "STRG.3813.1   "  
	+	standard_name=p5@EFHD1
chr10	+	    transcript_id       "STRG.11639.1   "  
	+	standard_name=p2|p6|p1|p8|p7|p9|p10@PRKCQ-AS1
chr6	+	    transcript_id       "STRG.8328.3   "  
	+	standard_name=p1@GTF2H5
chr7	-	    transcript_id       "STRG.9129.1   "  
	-	standard_name=p1|p2|p3@PON3
chr1	-	    transcript_id       "STRG.1642.1   "  
	-	standard_name=p2|p1@GPR161
chr18	+	    transcript_id       "STRG.19611.1   "  
	+	standard_name=p7@SETBP1
chr17	-	    transcript_id       "STRG.19110.2   "  
	-	standard_name=p1@AMZ2P1
chr17	-	    transcript_id       "STRG.19110.3   "  
	-	standard_name=p1@AMZ2P1
chr11	+	    transcript_id       "STRG.12634.1   "  
	+	standard_name=p3|p1|p2@ATHL1
chr7	-	    transcript_id       "STRG.8449.7   "  
	-	standard_name=p1|p3|p2@MICALL2
chr7	-	    transcript_id       "STRG.8449.6   "  
	-	standard_name=p1|p3|p2@MICALL2
chr1	-	    transcript_id       "STRG.1553.2   "  
	-	standard_name=p2|p7|p3|p1|p4|p5@IGSF8
chr19	-	    transcript_id       "STRG.20056.2   "  
	-	standard_name=p1@KANK2
chr7	+	    transcript_id       "STRG.9089.2   "  
	+	standard_name=p4|p2|p3|p1@STEAP2
chr9	-	    transcript_id       "STRG.10751.5   "  
	-	standard_name=p2|p3|p1@FAM219A
chr17	+	    transcript_id       "STRG.18312.3   "  
	+	standard_name=hg_159759.1%3Bhg_159760.1%3Bhg_159761.1
chr3	+	    transcript_id       "STRG.4934.3   "  
	+	standard_name=p2@RSRC1
chr2	-	    transcript_id       "STRG.2524.1   "  
	-	standard_name=p1|p2@LRPPRC
chr7	-	    transcript_id       "STRG.8544.1   "  
	-	standard_name=p2|p1@VWDE
chr1	-	    transcript_id       "STRG.92.8   "  
	-	standard_name=p2@CDK11A
chr1	-	    transcript_id       "STRG.92.7   "  
	-	standard_name=p2@CDK11A
chr1	-	    transcript_id       "STRG.92.9   "  
	-	standard_name=p2@CDK11A
chr11	+	    transcript_id       "STRG.13578.1   "  
	+	standard_name=p1@CEP126
chr1	+	    transcript_id       "STRG.153.1   "  
	+	standard_name=p1|p9@PARK7
chr12	-	    transcript_id       "STRG.13859.2   "  
	-	standard_name=p2|p1@VAMP1
chr9	-	    transcript_id       "STRG.10778.4   "  
	-	standard_name=p1@ARHGEF39
chr9	-	    transcript_id       "STRG.10778.7   "  
	-	standard_name=p1@ARHGEF39
chr16	+	    transcript_id       "STRG.17508.6   "  
	+	standard_name=p2@SRCAP
chr16	+	    transcript_id       "STRG.17508.5   "  
	+	standard_name=p2@SRCAP
chr16	-	    transcript_id       "STRG.17120.1   "  
	-	standard_name=p1|p2@ZNF597
chr2	-	    transcript_id       "STRG.2397.6   "  
	-	standard_name=p8@SUPT7L
chr9	+	    transcript_id       "STRG.10646.6   "  
	+	standard_name=hg_96276.1%3Bhg_96277.1%3Bhg_96278.1
chr9	+	    transcript_id       "STRG.10646.7   "  
	+	standard_name=hg_96276.1%3Bhg_96277.1%3Bhg_96278.1
chr8	+	    transcript_id       "STRG.9782.8   "  
	+	standard_name=p2|p1|p3@FAM160B2
chr7	-	    transcript_id       "STRG.8968.3   "  
	-	standard_name=p2|p1@WBSCR27
chr7	-	    transcript_id       "STRG.8968.2   "  
	-	standard_name=p2|p1@WBSCR27
chr8	+	    transcript_id       "STRG.10102.1   "  
	+	standard_name=p4|p1@HNF4G
chr11	+	    transcript_id       "STRG.12709.1   "  
	+	standard_name=p1@MRPL23
chr9	+	    transcript_id       "STRG.11087.3   "  
	+	standard_name=p3|p2|p1@MFSD14B
chr16	+	    transcript_id       "STRG.17458.7   "  
	+	standard_name=p1|p2@INO80E
chr3	-	    transcript_id       "STRG.5105.4   "  
	-	standard_name=p2|p1@RFC4
chr3	-	    transcript_id       "STRG.5105.3   "  
	-	standard_name=p2|p1@RFC4
chr13	-	    transcript_id       "STRG.15078.1   "  
	-	standard_name=p1@VWA8
chr16	+	    transcript_id       "STRG.17571.3   "  
	+	standard_name=p1@HEATR3
chr16	+	    transcript_id       "STRG.17571.7   "  
	+	standard_name=p1@HEATR3
chr2	+	    transcript_id       "STRG.3604.19   "  
	+	standard_name=p2|p3@CASP8
chr14	+	    transcript_id       "STRG.15501.2   "  
	+	standard_name=p1@NUBPL
chr16	+	    transcript_id       "STRG.16955.2   "  
	+	standard_name=p2|p1@WDR90
chr16	+	    transcript_id       "STRG.16955.1   "  
	+	standard_name=p2|p1@WDR90
chr6	-	    transcript_id       "STRG.8028.3   "  
	-	standard_name=p1@LYRM2
chr4	+	    transcript_id       "STRG.5316.2   "  
	+	standard_name=p1@MAN2B2
chr1	+	    transcript_id       "STRG.1412.6   "  
	+	standard_name=p3|p2|p1@CHTOP
chr1	+	    transcript_id       "STRG.1412.5   "  
	+	standard_name=p3|p2|p1@CHTOP
chr9	-	    transcript_id       "STRG.10602.1   "  
	-	standard_name=p3|p1@GLDC
chr11	+	    transcript_id       "STRG.13374.4   "  
	+	standard_name=p1@CTTN
chr20	+	    transcript_id       "STRG.21350.5   "  
	+	standard_name=p1|p3|p2@AAR2
chr7	-	    transcript_id       "STRG.9642.1   "  
	-	standard_name=p6|p1|p2@LMBR1
chr3	+	    transcript_id       "STRG.4568.1   "  
	+	standard_name=p2|p1@PLCXD2
chr19	+	    transcript_id       "STRG.20627.2   "  
	+	standard_name=p1|p2@PPM1N
chr2	+	    transcript_id       "STRG.3414.4   "  
	+	standard_name=p1@CDCA7
chr1	+	    transcript_id       "STRG.1786.4   "  
	+	standard_name=p1@CFH
chr1	+	    transcript_id       "STRG.1786.2   "  
	+	standard_name=p1@CFH
chr1	+	    transcript_id       "STRG.1786.5   "  
	+	standard_name=p1@CFH
chr15	+	    transcript_id       "STRG.16899.3   "  
	+	standard_name=p1|p2@ASB7
chr2	+	    transcript_id       "STRG.3725.4   "  
	+	standard_name=p1@STK16
chrX	-	    transcript_id       "STRG.22652.1   "  
	-	standard_name=p1|p2@FANCB
chr2	-	    transcript_id       "STRG.2787.1   "  
	-	standard_name=p4|p2@EVA1A
chr3	-	    transcript_id       "STRG.4119.1   "  
	-	standard_name=p4|p2|p1|p3|p5|p7@EPM2AIP1
chr17	-	    transcript_id       "STRG.18106.5   "  
	-	standard_name=p2|p6|p3|p4|p1@DHX33
chr16	-	    transcript_id       "STRG.17203.1   "  
	-	standard_name=p1|p3@RSL1D1
chr1	+	    transcript_id       "STRG.556.8   "  
	+	standard_name=p1|p4|p2|p5@AGO3
chrX	+	    transcript_id       "STRG.22645.5   "  
	+	standard_name=p4|p1|p3|p2|p6|p5@OFD1
chr12	-	    transcript_id       "STRG.14628.5   "  
	-	standard_name=p3|p1|p2|p4@NT5DC3
chr16	+	    transcript_id       "STRG.16998.1   "  
	+	standard_name=p1|p2@HN1L
chr11	+	    transcript_id       "STRG.12862.1   "  
	+	standard_name=p2|p1|p4@NUCB2
chr11	+	    transcript_id       "STRG.12862.25   "  
	+	standard_name=p2|p1|p4@NUCB2
chr4	-	    transcript_id       "STRG.5527.1   "  
	-	standard_name=hg_52100.1
chr20	+	    transcript_id       "STRG.21584.5   "  
	+	standard_name=p1|p2@ARFGAP1
chr20	+	    transcript_id       "STRG.21584.6   "  
	+	standard_name=p1|p2@ARFGAP1
chr11	+	    transcript_id       "STRG.12968.13   "  
	+	standard_name=p3|p5|p2@ACCS
chr11	+	    transcript_id       "STRG.12968.11   "  
	+	standard_name=p3|p5|p2@ACCS
chr11	+	    transcript_id       "STRG.12968.14   "  
	+	standard_name=p3|p5|p2@ACCS
chr5	-	    transcript_id       "STRG.7077.1   "  
	-	standard_name=p1@UBTD2
chr22	-	    transcript_id       "STRG.22293.5   "  
	-	standard_name=p1|p2|p3@APOL2
chr14	-	    transcript_id       "STRG.15874.2   "  
	-	standard_name=p4|p3|p2|p1@POMT2
chr16	+	    transcript_id       "STRG.17431.6   "  
	+	standard_name=p1|p2@EIF3C
chr16	+	    transcript_id       "STRG.17431.3   "  
	+	standard_name=p1|p2@EIF3C
chr16	+	    transcript_id       "STRG.17431.4   "  
	+	standard_name=p1|p2@EIF3C
chr16	+	    transcript_id       "STRG.17431.5   "  
	+	standard_name=p1|p2@EIF3C
chr16	+	    transcript_id       "STRG.17431.2   "  
	+	standard_name=p1|p2@EIF3C
chr6	+	    transcript_id       "STRG.7767.2   "  
	+	standard_name=p1@PRICKLE4
chr22	-	    transcript_id       "STRG.22557.4   "  
	-	standard_name=p1|p2@TUBGCP6
chr22	-	    transcript_id       "STRG.22557.6   "  
	-	standard_name=p1|p2@TUBGCP6
chr22	-	    transcript_id       "STRG.22557.5   "  
	-	standard_name=p1|p2@TUBGCP6
chr22	-	    transcript_id       "STRG.22557.7   "  
	-	standard_name=p1|p2@TUBGCP6
chr10	-	    transcript_id       "STRG.11640.1   "  
	-	standard_name=p1|p7|p6|p2@PRKCQ
chr22	+	    transcript_id       "STRG.22254.1   "  
	+	standard_name=p4@SMTN
chr22	+	    transcript_id       "STRG.22254.3   "  
	+	standard_name=p4@SMTN
chr12	-	    transcript_id       "STRG.14846.7   "  
	-	standard_name=p21|p38|p24|p15|p3|p6@CLIP1
chrX	-	    transcript_id       "STRG.22832.2   "  
	-	standard_name=p2|p1@WDR45
chr19	-	    transcript_id       "STRG.20010.1   "  
	-	standard_name=p3|p4@ZNF846
chr17	-	    transcript_id       "STRG.19330.4   "  
	-	standard_name=p1|p2@ENTHD2
chr17	-	    transcript_id       "STRG.19330.3   "  
	-	standard_name=p1|p2@ENTHD2
chr18	+	    transcript_id       "STRG.19668.4   "  
	+	standard_name=p3@NEDD4L
chr19	+	    transcript_id       "STRG.20468.1   "  
	+	standard_name=hg_175786.1%3Bhg_175787.1%3Bhg_175788.1
chr16	+	    transcript_id       "STRG.17449.1   "  
	+	standard_name=p1@PAGR1
chr1	-	    transcript_id       "STRG.180.2   "  
	-	standard_name=p4|p1|p2|p3@DFFA
chr17	-	    transcript_id       "STRG.19191.29   "  
	-	standard_name=p2|p1@NAT9
chr11	+	    transcript_id       "STRG.13769.11   "  
	+	standard_name=p3|p1@FOXRED1
chr4	-	    transcript_id       "STRG.5847.3   "  
	-	standard_name=p2@PRDM5
chr5	+	    transcript_id       "STRG.7222.1   "  
	+	standard_name=hg_60640.1%3Bhg_60641.1
