chr2	237510931	237510988	+	102465486	MIR6811
chr2	237563165	237563232	+	106480068	RNU6-1140P
chr2	237566574	237567175	+	51052	PRLH
chr2	237574322	237591126	-	64284	RAB17
chr2	237591169	237595972	+	105373958	LOC105373958
chr2	237627576	237781647	+	9208	LRRFIP1
chr2	237798048	237842808	+	375316	RBM44
chr2	237858555	237912117	+	10267	RAMP1
chr2	237922300	237934672	-	105373960	LOC105373960
chr2	237966945	238099413	+	100533179	UBE2F-SCLY
chr2	237966945	238042782	+	140739	UBE2F
chr2	238028971	238029063	-	106481601	RNU6-1333P
chr2	238061001	238099413	+	51540	SCLY
chr2	238100340	238133287	+	339768	ESPNL
chr2	238138668	238152947	+	377007	KLHL30
chr2	238158970	238168890	+	151176	ERFE
chr2	238170401	238203702	-	80895	ILKAP
chr2	238225113	238231677	-	151174	LINC02610
chr2	238231686	238234345	+	643387	LOC643387
chr2	238238267	238240124	-	55502	HES6
chr2	238244038	238290102	-	8864	PER2
chr2	238287796	238299228	+	112268433	LOC112268433
chr2	238298695	238300592	-	105373961	LOC105373961
chr2	238320489	238400900	+	26146	TRAF3IP1
chr2	238412662	238412741	+	106479670	RNU6-234P
chr2	238426927	238452250	+	51665	ASB1
chr2	238449196	238456676	-	107986003	LOC107986003
chr2	238454522	238455196	+	100419686	LOC100419686
chr2	238510690	238555499	-	151171	LINC01107
chr2	238554735	238561623	+	112268434	LOC112268434
chr2	238711500	238715934	-	105373963	LOC105373963
chr2	238720324	238744084	+	105373962	LINC01937
chr2	238844546	238847907	-	100287387	LOC100287387
chr2	238848032	238910534	+	117581	TWIST2
chr2	238919302	238926269	-	401039	LINC01940
chr2	239048168	239401647	-	9759	HDAC4
chr2	239068817	239068914	-	100616397	MIR4440
chr2	239085827	239085926	-	100616493	MIR4441
chr2	239193331	239195457	-	85009	MGC16025
chr2	239305462	239305545	+	100423043	MIR4269
chr2	239351724	239351804	-	100616360	MIR2467
chr2	239401436	239402364	+	101928111	HDAC4-AS1
chr2	239578396	239586088	+	401040	LOC401040
chr2	239656387	239662405	+	105373966	LOC105373966
chr2	239762860	239800664	+	150935	LOC150935
chr2	239892450	240025402	-	4705	NDUFA10
chr2	239943015	239943094	-	100616417	MIR4786
chr2	240029491	240030429	-	389090	OR6B2
chr2	240044611	240053722	-	150681	OR6B3
chr2	240079433	240080360	+	403275	OR9S24P
chr2	240109102	240110049	+	391496	OR5S1P
chr2	240126548	240136802	-	150678	COPS9
chr2	240138942	240141373	-	150677	OTOS
chr2	240211402	240218903	-	107985836	LOC107985836
chr2	240252144	240256433	-	105373968	LOC105373968
chr2	240386101	240391367	-	102723825	LOC102723825
chr2	240435663	240468076	+	2817	GPC1
chr2	240449410	240456714	-	100130449	LOC100130449
chr2	240456001	240456089	+	406941	MIR149
chr2	240468632	240561216	-	51281	ANKMY1
chr2	240559239	240565256	+	285193	DUSP28
chr2	240568484	240581372	+	57140	RNPEPL1
chr2	240582750	240586316	-	101752400	CAPN10-DT
chr2	240586716	240599109	+	11132	CAPN10
chr2	240605408	240631259	+	2859	GPR35
chr2	240672403	240673097	+	100420500	LOC100420500
chr2	240676418	240685743	-	653437	AQP12B
chr2	240686334	240689122	+	285191	LOC285191
chr2	240691845	240698483	+	375318	AQP12A
chr2	240713764	240820308	-	547	KIF1A
chr2	240868824	240880500	+	189	AGXT
chr2	240886048	240896889	-	79919	MAB21L4
chr2	240906160	240993311	+	728763	CROCC2
chr2	240931142	240933205	-	112268440	LOC112268440
chr2	240954617	240967451	-	200772	LOC200772
chr2	240997410	241095568	+	25992	SNED1
chr2	241007452	241011166	-	107985787	LOC107985787
chr2	241013556	241033728	-	105373970	LOC105373970
chr2	241074394	241102332	-	130916	MTERF4
chr2	241106099	241150264	-	23178	PASK
chr2	241149573	241183652	+	5510	PPP1R7
chr2	241167275	241188492	-	105373971	LOC105373971
chr2	241188509	241239602	+	50636	ANO7
chr2	241226647	241227341	+	105376810	LOC105376810
chr2	241227264	241315842	-	3069	HDLBP
chr2	241267602	241277002	+	101927509	LOC101927509
chr2	241315187	241354027	+	4735	SEPT2
chr2	241356249	241494841	+	9855	FARP2
chr2	241360878	241372559	-	105373973	LOC105373973
chr2	241477905	241477982	+	100422942	MIR3133
chr2	241478310	241479189	+	100422094	LOC100422094
chr2	241492670	241509730	-	10494	STK25
chr2	241508956	241509910	+	107985788	LOC107985788
chr2	241544384	241559143	-	100379249	BOK-AS1
chr2	241546657	241549970	-	105373974	LOC105373974
chr2	241558745	241574131	+	666	BOK
chr2	241564144	241583536	-	105373975	LOC105373975
chr2	241584405	241637543	-	51078	THAP4
chr2	241584968	241585075	+	100873392	RNA5SP122
chr2	241637612	241673857	+	23192	ATG4B
chr2	241675742	241686968	-	1841	DTYMK
chr2	241687012	241729481	+	84289	ING5
chr2	241734579	241768816	+	728294	D2HGDH
chr2	241769784	241772524	+	105373976	LOC105373976
chr2	241776825	241804287	+	64090	GAL3ST2
chr2	241809065	241817413	+	129807	NEU4
chr2	241818150	241822729	-	107986004	LOC107986004
chr2	241849881	241858908	-	5133	PDCD1
chr2	241852952	241856276	+	105373977	LOC105373977
chr2	241869729	241873823	+	285093	RTP5
chr2	241879040	241881291	-	105373978	LOC105373978
chr2	241881363	242078722	+	101927289	LINC01237
chr2	241893983	241902623	-	285095	LOC285095
chr2	241970683	241977276	+	102723927	LINC01238
chr2	242001209	242006013	+	285097	LOC285097
chr2	242037019	242042236	-	105373980	LOC105373980
chr2	242047684	242084138	-	105373979	LINC01880
chr2	242088633	242160503	+	728323	LINC01881
chr2	242119877	242120142	-	100462787	CICP10
chr2	242122285	242124852	+	107105263	SEPT14P2
chr2	242175158	242175685	+	100289034	RPL23AP88
chr3	11751	24501	+	102723448	LINC01986
chr3	54198	67717	+	105376921	LOC105376921
chr3	67885	70120	+	107986040	LOC107986040
chr3	123592	132630	+	107986057	LOC107986057
chr3	195758	197341	-	101927174	CHL1-AS2
chr3	196588	409417	+	10752	CHL1
chr3	282689	282792	-	106481557	RNU6-1194P
chr3	308717	309319	-	100270871	RPS8P6
chr3	363373	385795	-	101927193	CHL1-AS1
chr3	483640	490742	+	105376922	LOC105376922
chr3	592105	846015	+	101927215	LINC01266
chr3	617789	618389	-	402123	RPSAP32
chr3	855142	870161	+	107986058	LOC107986058
chr3	878330	909482	+	107986059	LOC107986059
chr3	978021	1404217	+	27255	CNTN6
chr3	1065580	1065875	-	106480953	RN7SL120P
chr3	1163630	1177259	+	105376924	LOC105376924
chr3	1178165	1199187	-	105376923	LOC105376923
chr3	1394173	1394448	-	106480279	CRB3P1
chr3	1595537	1596257	-	391504	RPL23AP38
chr3	1730054	1730474	+	100271461	RPL23AP39
chr3	1905648	1906169	+	727810	RPL21P17
chr3	2088977	2089211	-	106479159	RN7SKP144
chr3	2098803	3059080	+	152330	CNTN4
chr3	2110409	2144241	-	100873976	CNTN4-AS2
chr3	2360836	2362867	+	101929471	HINT2P1
chr3	2810345	2851946	-	105376926	LOC105376926
chr3	2985231	2985575	-	106480691	DNAJC19P4
chr3	3039661	3061145	-	100873975	CNTN4-AS1
chr3	3066324	3110414	-	3568	IL5RA
chr3	3126937	3153435	+	51095	TRNT1
chr3	3127917	3131538	-	107986006	LOC107986006
chr3	3148490	3179717	-	51185	CRBN
chr3	3700814	3800875	-	100130207	LOC100130207
chr3	3799431	3849834	+	57633	LRRN1
chr3	3827412	3876764	-	107986007	LOC107986007
chr3	3982523	3984297	-	100288506	PNPT1P1
chr3	3999312	4050533	+	102723512	LOC102723512
chr3	4034714	4467282	-	285362	SUMF1
chr3	4303304	4320649	+	6419	SETMAR
chr3	4338824	4339994	-	107986008	LOC107986008
chr3	4414560	4414963	-	359802	MRPS10P2
chr3	4490317	4493163	-	100996539	ITPR1-DT
chr3	4493348	4847840	+	3708	ITPR1
chr3	4581920	4585473	-	105376933	LOC105376933
chr3	4749192	4751590	-	100126791	EGOT
chr3	4896809	4979961	-	100507582	BHLHE40-AS1
chr3	4979412	4985181	+	8553	BHLHE40
chr3	4988763	5027075	-	105376934	LOC105376934
chr3	5068627	5069241	-	100419599	RNF10P1
chr3	5079578	5084508	-	643182	UBTFL8
chr3	5122292	5180911	+	55207	ARL8B
chr3	5187707	5219963	+	9695	EDEM1
chr3	5250177	5250255	-	100616334	MIR4790
chr3	5252926	5253223	-	106480518	RN7SL553P
chr3	5437195	5441673	-	105376936	LOC105376936
chr3	5446976	5447103	+	339910	MRPS35P1
chr3	5684297	5697645	+	105376939	LOC105376939
chr3	5691054	5700509	-	105376938	LOC105376938
chr3	5740597	5755737	+	105376940	LOC105376940
chr3	5815040	5842713	+	105376941	LOC105376941
chr3	5962532	5986487	+	102723596	LOC102723596
chr3	6066964	6215960	+	105376942	LOC105376942
chr3	6632358	6805449	-	101927347	GRM7-AS3
chr3	6693852	6735810	+	105376944	LOC105376944
chr3	6772837	6773370	-	347705	MRPS36P1
chr3	6780446	6783324	+	105376943	LOC105376943
chr3	6828631	6848217	+	105376945	LOC105376945
chr3	6861115	7743038	+	2917	GRM7
chr3	6892637	6894017	-	105376946	GRM7-AS2
chr3	7519741	7535284	-	100873937	GRM7-AS1
chr3	7952805	8016307	-	101927394	LOC101927394
chr3	8221147	8501658	-	100288428	LMCD1-AS1
chr3	8363908	8371939	-	107986010	LOC107986010
chr3	8364529	8364648	-	106480696	RNU4ATAC17P
chr3	8501807	8568125	+	29995	LMCD1
chr3	8571782	8574668	+	29931	LINC00312
chr3	8573794	8611893	-	107986009	LOC107986009
chr3	8619400	8745035	-	51066	SSUH2
chr3	8688234	8689154	+	81428	OR7E122P
chr3	8733800	8746765	+	859	CAV3
chr3	8750408	8769614	-	5021	OXTR
chr3	8818110	8824830	-	107986061	LOC107986061
chr3	8836856	8858840	-	107984112	LOC107984112
chr3	8877075	8969249	-	56852	RAD18
chr3	8980591	9363446	-	9901	SRGAP3
chr3	9192493	9194453	+	101927416	SRGAP3-AS2
chr3	9216895	9219508	+	100288831	SRGAP3-AS3
chr3	9249756	9257507	+	101927440	SRGAP3-AS4
chr3	9348394	9349389	+	391508	PGAM1P4
chr3	9362862	9386791	+	25917	THUMPD3
chr3	9385264	9397494	-	440944	THUMPD3-AS1
chr3	9397700	9478154	+	55209	SETD5
chr3	9498361	9553822	-	375323	LHFPL4
chr3	9598421	9600687	-	105376949	LOC105376949
chr3	9601690	9602908	+	643459	DUSP5P2
chr3	9649433	9702394	+	64419	MTMR14
chr3	9703807	9729908	+	151835	CPNE9
chr3	9731729	9748015	+	7862	BRPF1
chr3	9749944	9788246	+	4968	OGG1
chr3	9757345	9769987	-	8536	CAMK1
chr3	9779964	9793011	-	10474	TADA3
chr3	9792495	9807105	+	10093	ARPC4
chr3	9792548	9836356	+	100526693	ARPC4-TTLL3
chr3	9809915	9836356	+	26140	TTLL3
chr3	9836253	9844059	-	285367	RPUSD3
chr3	9854905	9855532	+	100421501	MARK2P1
chr3	9866710	9880254	-	63924	CIDEC
chr3	9890610	9894349	+	84522	JAGN1
chr3	9902087	9916402	+	132014	IL17RE
chr3	9917074	9933627	+	84818	IL17RC
chr3	9919051	9919153	-	106481457	RNU6-882P
chr3	9933788	9945413	+	78987	CRELD1
chr3	9945542	9952415	-	285368	PRRT3
chr3	9947404	9954787	+	100874032	PRRT3-AS1
chr3	9962680	10011248	-	55831	EMC3
chr3	9986893	10007004	+	442075	EMC3-AS1
chr3	9992872	9994326	+	100421239	FANCD2P1
chr3	10000443	10001016	-	360166	CYCSP10
chr3	10012384	10013133	+	100421502	MARK2P2
chr3	10017553	10026136	-	152302	CIDECP1
chr3	10026387	10101937	+	2177	FANCD2
chr3	10037552	10037655	+	106479863	RNU6-670P
chr3	10057662	10058356	-	360167	CYCSP11
chr3	10081320	10108603	-	115795	FANCD2OS
chr3	10115675	10127190	+	55845	BRK1
chr3	10141635	10153670	+	7428	VHL
chr3	10164919	10243745	+	3656	IRAK2
chr3	10248459	10281218	+	9797	TATDN2
chr3	10280952	10293449	+	100126793	GHRLOS
chr3	10284419	10285746	+	84657	LINC00852
chr3	10285750	10292947	-	51738	GHRL
chr3	10300929	10321188	-	6396	SEC13
chr3	10324023	10707962	-	491	ATP2B2
chr3	10330229	10330285	+	100422933	MIR378B
chr3	10394489	10394562	-	100126334	MIR885
chr3	10626015	10626807	-	100874325	ATP2B2-IT2
chr3	10759342	10764209	-	285370	LINC00606
chr3	10816200	10940714	+	6538	SLC6A11
chr3	10913950	10929194	-	105376950	LOC105376950
chr3	10992734	11039249	+	6529	SLC6A1
chr3	11006098	11019224	-	100874090	SLC6A1-AS1
chr3	11062294	11085864	+	101927467	LOC101927467
chr3	11137093	11263253	+	3269	HRH1
chr3	11141372	11154400	-	105376951	LOC105376951
chr3	11193032	11225742	-	102723663	LOC102723663
chr3	11234056	11234777	-	728143	CHCHD4P4
chr3	11272324	11564652	+	10533	ATG7
chr3	11556067	11720768	-	9686	VGLL4
chr3	11565026	11576352	+	105376952	LOC105376952
chr3	11721896	11846919	-	132001	TAMM41
chr3	11871295	11891197	+	101929530	FANCD2P2
chr3	11878617	11879189	-	360168	CYCSP12
chr3	11900004	11901244	+	100129929	NUP210P2
chr3	11905181	11906306	+	100533755	LOC100533755
chr3	11906572	11913429	+	100631261	MARK2P14
chr3	11952788	11953085	-	106479274	RN7SL147P
chr3	12004360	12192032	+	6854	SYN2
chr3	12070155	12071560	+	100418921	ACTG1P12
chr3	12153068	12158912	-	7079	TIMP4
chr3	12165299	12165642	-	106480318	MTCO1P5
chr3	12257376	12258482	-	100505557	GSTM5P1
chr3	12287485	12471054	+	5468	PPARG
chr3	12484432	12539624	+	80746	TSEN2
chr3	12511095	12511213	-	100873393	RNA5SP123
chr3	12514706	12514807	+	106479733	RNU6-377P
chr3	12539131	12561227	-	100129480	MKRN2OS
chr3	12557014	12583713	+	23609	MKRN2
chr3	12583601	12664201	-	5894	RAF1
chr3	12673699	12673883	+	106480793	CRIP1P1
chr3	12733528	12769457	-	55287	TMEM40
chr3	12787335	12788720	-	344866	KRT18P17
chr3	12796654	12834818	+	23066	CAND2
chr3	12834945	12841582	-	6161	RPL32
chr3	12840312	12840450	-	619563	SNORA7A
chr3	12857314	12858686	+	100421503	MARK3P2
chr3	12860687	12862250	+	100421504	LOC100421504
chr3	12862417	12863604	+	100421505	LOC100421505
chr3	12876344	12943113	+	105376956	LOC105376956
chr3	12877522	12885211	-	105376955	LINC02022
chr3	12897043	13073429	-	9922	IQSEC1
chr3	13052771	13053175	-	100271024	RPL39P17
chr3	13159365	13282998	-	112267878	LOC112267878
chr3	13316235	13420322	-	23225	NUP210
chr3	13460291	13460933	-	100128772	LOC100128772
chr3	13476987	13480053	-	100874101	HDAC11-AS1
chr3	13478903	13506424	+	79885	HDAC11
chr3	13549125	13638422	+	2199	FBLN2
chr3	13618381	13618548	+	106635526	SNORA93
chr3	13647113	13654178	-	100293612	LOC100293612
chr3	13650721	13746635	+	285375	LINC00620
chr3	13792389	13792456	+	100189442	TRSUP-CTA2-1
chr3	13818108	13880121	-	7476	WNT7A
chr3	13895559	13905125	+	105376957	LOC105376957
chr3	13926861	13927760	+	100312775	VN1R20P
chr3	13933056	13936944	+	100132526	FGD5P1
chr3	13937307	14065984	+	348825	TPRXL
chr3	14038793	14049184	-	112268445	LOC112268445
chr3	14089053	14089858	-	100128368	VN1R21P
chr3	14112077	14124871	-	131474	CHCHD4
chr3	14124940	14143680	+	79188	TMEM43
chr3	14145145	14178672	-	7508	XPC
chr3	14149562	14151055	+	107986063	LOC107986063
chr3	14178817	14201122	+	27258	LSM3
chr3	14224674	14230149	+	105376958	LOC105376958
chr3	14348451	14352568	-	101927565	LINC01267
chr3	14390294	14401406	-	105376959	LOC105376959
chr3	14394648	14394757	+	100873394	RNA5SP124
chr3	14402576	14489349	+	6533	SLC6A6
chr3	14485105	14602996	-	80852	GRIP2
chr3	14530982	14531088	-	106479967	RNU6-905P
chr3	14572654	14574792	-	131973	RHBDF1P1
chr3	14596989	14609305	+	105376960	LOC105376960
chr3	14651746	14672659	+	51244	CCDC174
chr3	14673470	14773036	+	84077	C3orf20
chr3	14799331	14811414	-	152274	LINC02011
chr3	14818962	14934565	+	152273	FGD5
chr3	14920444	14924062	-	105376963	LOC105376963
chr3	14942779	14948441	-	100505641	FGD5-AS1
chr3	14947584	15049279	+	7182	NR2C2
chr3	15042251	15065337	-	64432	MRPS25
chr3	15070069	15099163	-	64145	RBSN
chr3	15131836	15132203	-	100271097	RPS24P10
chr3	15141356	15142204	+	100287512	RPS3AP53
chr3	15165362	15205959	-	344875	COL6A4P1
chr3	15206246	15252916	+	23473	CAPN7
chr3	15254184	15264498	+	100505696	SH3BP5-AS1
chr3	15254353	15341394	-	9467	SH3BP5
chr3	15339749	15339850	+	106480582	RNU6-454P
chr3	15374253	15375760	-	644498	HMGN2P7
chr3	15381275	15427580	-	131965	METTL6
chr3	15427598	15442613	+	85403	EAF1
chr3	15433111	15433216	-	106481504	RNU6-1024P
chr3	15450133	15521751	-	8292	COLQ
chr3	15496239	15496308	-	100422868	MIR4270
chr3	15499342	15504180	+	105376964	LOC105376964
chr3	15506623	15506905	-	106480371	RN7SL110P
chr3	15560704	15601852	-	26061	HACL1
chr3	15601352	15653711	+	686	BTD
chr3	15667236	15859813	-	23243	ANKRD28
chr3	15697298	15697371	-	100422990	MIR3134
chr3	15738515	15738786	+	6030	RN7SL4P
chr3	15739362	15762186	+	101927647	LOC101927647
chr3	15873771	15873849	+	693148	MIR563
chr3	15877950	15880295	+	131961	IMPDH1P8
chr3	15962144	15970936	+	107986064	LOC107986064
chr3	16174322	16248224	+	117248	GALNT15
chr3	16257061	16264989	-	285381	DPH3
chr3	16265078	16386979	+	92106	OXNAD1
chr3	16274859	16276704	-	100129618	THAP5P2
chr3	16296334	16301262	-	107986065	LOC107986065
chr3	16315845	16513699	-	23180	RFTN1
chr3	16536318	16541373	+	100996597	LINC00690
chr3	16586792	16605499	-	1618	DAZL
chr3	16692748	16693432	-	100132260	CDYLP1
chr3	16724265	16773310	+	105377641	LOC105377641
chr3	16802691	17090606	+	23228	PLCL2
chr3	16879361	16884848	-	105376972	LOC105376972
chr3	16933196	16933260	+	100500913	MIR3714
chr3	17157162	17742739	-	9779	TBC1D5
chr3	17465131	17465480	+	100270985	RPL31P19
chr3	17664967	17665024	+	100147758	RNU7-10P
chr3	17699900	17699972	-	100189447	TRC-GCA25-1
chr3	17742944	17745662	+	105376975	LOC105376975
chr3	17871417	17872701	-	151842	PP1P
chr3	17877266	17878196	-	100132683	PDCL3P3
chr3	17962572	18268922	+	339862	LOC339862
chr3	18345377	18445588	-	6304	SATB1
chr3	18445237	18530114	+	101927777	SATB1-AS1
chr3	18538605	18540096	+	131185	RAD23BP1
chr3	18697917	18764985	+	105376976	LOC105376976
chr3	18949220	18990567	-	105376978	LOC105376978
chr3	18954943	18955049	-	106479627	RNU6-138P
chr3	18966104	19125805	+	107986066	LOC107986066
chr3	19001844	19017268	-	105376981	LOC105376981
chr3	19148510	19535642	+	131096	KCNH8
chr3	19314848	19314931	-	100616291	MIR4791
chr3	19389123	19484843	-	105376982	LOC105376982
chr3	19703639	19728957	+	105376984	LOC105376984
chr3	19879472	19947514	-	151651	EFHB
chr3	19940181	19943373	-	402125	HSPA8P18
chr3	19947080	19985175	+	5868	RAB5A
chr3	19979961	20012273	-	151649	PP2D1
chr3	19996803	19996925	+	106479597	RNU4-85P
chr3	20007813	20008267	-	106660616	SAP18P3
chr3	20012403	20012801	+	100271025	RPL39P18
chr3	20040407	20154404	+	8850	KAT2B
chr3	20137565	20137641	+	100422901	MIR3135A
chr3	20160593	20188143	-	151648	SGO1
chr3	20174286	20186115	+	100874028	SGO1-AS1
chr3	20186574	20226868	+	107986067	LOC107986067
chr3	20192782	20192874	-	100873800	RNY4P22
chr3	20268965	20269070	-	106479930	RNU6-822P
chr3	20342468	20350928	+	101927829	LOC101927829
chr3	20507644	20507756	-	106480611	RNU6-815P
chr3	20904346	20954207	+	107986068	LOC107986068
chr3	21041248	21150115	+	105376987	LOC105376987
chr3	21169076	21221580	+	105376988	LOC105376988
chr3	21405726	21406708	+	391518	VENTXP7
chr3	21412218	22372641	-	79750	ZNF385D
chr3	21542789	21579959	+	100874216	ZNF385D-AS1
chr3	21957139	21979828	+	100874221	ZNF385D-AS2
chr3	22381721	22382915	+	10354	HMGB1P5
chr3	22811636	22812456	-	100421669	LOC100421669
chr3	22904653	22905338	+	100874192	RANP7
chr3	22989741	22991741	+	100130785	SALL4P5
chr3	23134319	23134867	+	100270963	RPL24P7
chr3	23195070	23202993	-	100505877	UBE2E2-AS1
chr3	23203007	23591794	+	7325	UBE2E2
chr3	23417431	23419769	+	105376991	LOC105376991
chr3	23592457	23597233	+	107986069	LOC107986069
chr3	23613661	23613759	-	106479974	RNU6-922P
chr3	23641489	23641592	-	106480609	RNU6-788P
chr3	23646840	23654984	+	105376993	LOC105376993
chr3	23804024	23806905	-	100874092	UBE2E1-AS1
chr3	23805893	23891640	+	7324	UBE2E1
chr3	23878981	23879696	-	100420471	ARL4AP4
chr3	23889949	23917046	-	28512	NKIRAS1
chr3	23916545	23924631	+	6138	RPL15
chr3	23945260	23980618	+	9975	NR1D2
chr3	24096419	24097463	-	100422256	NPM1P23
chr3	24099974	24103247	-	152024	LINC00691
chr3	24117153	24495281	-	7068	THRB
chr3	24151324	24189956	+	101927854	LOC101927854
chr3	24430766	24431108	+	100270986	RPL31P20
chr3	24494087	24500011	+	644990	THRB-AS1
chr3	24507497	24522812	-	107986011	LOC107986011
chr3	24555796	24556463	+	100129045	EIF3KP2
chr3	24768770	24796969	+	107986070	LOC107986070
chr3	24829323	25597932	+	5915	RARB
chr3	25020166	25020463	-	106480495	RN7SL216P
chr3	25025007	25025126	+	100873395	RNA5SP125
chr3	25224810	25255647	-	105376998	LOC105376998
chr3	25324119	25325777	+	100505919	CFL1P7
chr3	25352284	25352392	-	100873396	RNA5SP126
chr3	25383105	25384927	-	105376997	RARB-AS1
chr3	25597905	25664891	-	7155	TOP2B
chr3	25664873	25664939	-	100616477	MIR4442
chr3	25686835	25687261	+	641456	CRIP1P2
chr3	25718944	25790039	-	55768	NGLY1
chr3	25749458	25749896	+	728572	RPL32P11
chr3	25754893	25757540	+	246135	TAF9BP1
chr3	25788283	25794534	+	54995	OXSM
chr3	25831302	25850066	+	105377000	LOC105377000
chr3	25858532	25873695	-	285326	LINC00692
chr3	26015669	26016379	+	645065	RPEP2
chr3	26064838	26080722	+	105377001	LOC105377001
chr3	26143650	26208475	+	105377002	LOC105377002
chr3	26216219	26217073	+	100873898	HMGB3P12
chr3	26346263	26347725	-	152101	VENTXP4
chr3	26614043	26622943	-	105377003	LOC105377003
chr3	26622806	26717301	+	116135	LRRC3B
chr3	27107336	27369460	-	152110	NEK10
chr3	27214562	27215087	-	100462954	MICOS10P3
chr3	27216573	27220883	+	105377004	LOC105377004
chr3	27265580	27265683	-	106479718	RNU6-342P
chr3	27372721	27484420	-	9497	SLC4A7
chr3	27462506	27462819	+	100271085	RPS20P15
chr3	27486197	27486697	+	100271030	UBA52P4
chr3	27512614	27514014	-	105377005	LOC105377005
chr3	27513871	27514032	+	106480181	RNU1-96P
chr3	27624145	27624489	-	100271115	RPS27P11
chr3	27632811	27635017	+	643634	LOC643634
chr3	27647686	27649030	+	107986071	LOC107986071
chr3	27703125	27709783	-	107986034	LOC107986034
chr3	27712181	27714006	+	105377006	LINC02084
chr3	27715949	27722715	-	8320	EOMES
chr3	27797588	27860325	+	105377007	LINC01980
chr3	27830886	27834136	-	100996624	LINC01981
chr3	28010419	28028593	-	107986041	LINC01967
chr3	28089217	28138338	-	105377008	LOC105377008
chr3	28241593	28319776	+	152100	CMC1
chr3	28321047	28349278	-	64343	AZI2
chr3	28348721	28526366	+	152098	ZCWPW2
chr3	28427963	28428444	-	106480777	FAM96AP1
chr3	28447694	28448115	+	100130286	RPL34P11
chr3	28555881	28575596	-	107986012	LOC107986012
chr3	28575278	28758337	+	645206	LINC00693
chr3	29042877	29058490	-	105377009	LOC105377009
chr3	29087346	29089616	+	131572	MESTP4
chr3	29264194	29280939	-	100873979	RBMS3-AS3
chr3	29280860	30010395	+	27303	RBMS3
chr3	29390815	29391241	+	100271053	RPS12P5
chr3	29408275	29410982	+	107986013	LOC107986013
chr3	29797652	29797825	-	107075237	MTND4LP9
chr3	29926811	29934156	-	100873977	RBMS3-AS1
chr3	30349332	30469465	+	101927995	LOC101927995
chr3	30419740	30467172	-	105377013	LOC105377013
chr3	30518868	30527193	+	101928015	LINC01985
chr3	30603886	30606377	-	105377015	LOC105377015
chr3	30606472	30694142	+	7048	TGFBR2
chr3	30652459	30663487	+	105377016	LOC105377016
chr3	30726009	30894661	-	339896	GADL1
chr3	30783463	30798299	+	105377017	LOC105377017
chr3	30808678	30809696	-	100419875	FNBP1P2
chr3	31161704	31161787	-	100423038	MIR466
chr3	31181556	31182650	-	339897	CNN2P6
chr3	31201360	31202631	-	105377018	LOC105377018
chr3	31228715	31228847	+	100873397	RNA5SP127
chr3	31452643	31456091	+	391524	THRAP3P1
chr3	31463970	31477098	+	105377019	LOC105377019
chr3	31532501	31637622	+	201595	STT3B
chr3	31660825	31981850	-	114884	OSBPL10
chr3	31704213	31721586	+	100874206	OSBPL10-AS1
chr3	31795444	31796300	+	100419751	ZNF587P1
chr3	31981774	32005112	+	344787	ZNF860
chr3	32030154	32030711	+	100271158	RPL21P40
chr3	32063974	32066611	-	106479049	NIFKP7
chr3	32106511	32168715	+	23171	GPD1L
chr3	32190671	32191697	+	645326	RPSAP11
chr3	32238679	32370325	+	152189	CMTM8
chr3	32258883	32260294	+	729211	KRT18P15
chr3	32391671	32455528	+	112616	CMTM7
chr3	32481312	32502852	-	54918	CMTM6
chr3	32506283	32506389	-	102465247	MIR548AY
chr3	32507931	32508362	+	285260	RPL31P18
chr3	32525971	32570924	-	51143	DYNC1LI1
chr3	32620700	32621914	-	391526	IGBP1P3
chr3	32635171	32635622	-	100131230	RPL30P4
chr3	32685145	32773875	+	25904	CNOT10
chr3	32752830	32753920	+	728706	SUGT1P2
chr3	32785634	32786171	+	389101	RPL23AP43
chr3	32815065	32817315	-	105377021	LOC105377021
chr3	32817997	32897824	+	131405	TRIM71
chr3	32951555	32955312	+	1233	CCR4
chr3	32961108	32977214	-	105377022	LOC105377022
chr3	32991924	32993405	-	107986072	LOC107986072
chr3	32996608	33097230	-	2720	GLB1
chr3	33018568	33027545	+	107986073	LOC107986073
chr3	33033814	33035007	+	100131671	SEC13P1
chr3	33077087	33077691	+	106481678	SUMO2P10
chr3	33090416	33097146	-	643853	TMPPE
chr3	33103008	33103305	+	106481003	RN7SL296P
chr3	33113958	33147773	+	10491	CRTAP
chr3	33150041	33218952	-	26032	SUSD5
chr3	33277025	33422698	+	25827	FBXL2
chr3	33388336	33440405	-	7342	UBP1
chr3	33414150	33414211	+	106480815	RNU7-110P
chr3	33491983	33492098	-	100873398	RNA5SP128
chr3	33496245	33718356	-	23122	CLASP2
chr3	33554571	33554989	+	106481681	COX6CP10
chr3	33771963	33772295	+	100873858	SDAD1P3
chr3	33783819	33798447	-	105377023	LOC105377023
chr3	33798571	33869707	+	10015	PDCD6IP
chr3	33878854	33881756	+	105377024	LOC105377024
chr3	34159146	34436100	+	101928114	LINC01811
chr3	34541058	34563260	+	102724048	LOC102724048
chr3	34872666	34875228	+	2236	FECHP1
chr3	34875795	35394023	-	101928135	LOC101928135
chr3	35215458	35230634	-	442078	KRT8P18
chr3	35256840	35256946	-	106479675	RNU6-243P
chr3	35639174	35798933	+	10777	ARPP21
chr3	35744476	35744559	+	406916	MIR128-2
chr3	35871858	35872216	+	100271326	RPL36AP17
